CHG: 2, VM: 19634, VB: 19643, I_m: -5978, mAh: -148, CV: 19485, Max diff: 18096, Temp: 46359, CHG Reg: -2050222, J_Reg: 767867, Joule: 10238, 
CHG: 2, VM: 19642, VB: 19643, I_m: -5999, mAh: -150, CV: 19509, Max diff: 18096, Temp: 46367, CHG Reg: -2073858, J_Reg: 776931, Joule: 10359, 
CHG: 2, VM: 19650, VB: 19658, I_m: -5995, mAh: -151, CV: 19509, Max diff: 18096, Temp: 46382, CHG Reg: -2097568, J_Reg: 785999, Joule: 10479, 
CHG: 2, VM: 19659, VB: 19658, I_m: -5988, mAh: -153, CV: 19517, Max diff: 18096, Temp: 46421, CHG Reg: -2121205, J_Reg: 795100, Joule: 10601, 
CHG: 2, VM: 19666, VB: 19677, I_m: -5993, mAh: -155, CV: 19534, Max diff: 18850, Temp: 46429, CHG Reg: -2144913, J_Reg: 804175, Joule: 10722, 
CHG: 2, VM: 19675, VB: 19677, I_m: -6023, mAh: -156, CV: 19542, Max diff: 18850, Temp: 46429, CHG Reg: -2168552, J_Reg: 813284, Joule: 10843, 
CHG: 2, VM: 19684, VB: 19692, I_m: -6027, mAh: -158, CV: 19542, Max diff: 19981, Temp: 46429, CHG Reg: -2192187, J_Reg: 822368, Joule: 10964, 
CHG: 2, VM: 19691, VB: 19692, I_m: -6006, mAh: -160, CV: 19550, Max diff: 19981, Temp: 46476, CHG Reg: -2215898, J_Reg: 831456, Joule: 11086, 
CHG: 2, VM: 19699, VB: 19712, I_m: -5986, mAh: -162, CV: 19550, Max diff: 18473, Temp: 46492, CHG Reg: -2239531, J_Reg: 840575, Joule: 11207, 
CHG: 2, VM: 19709, VB: 19712, I_m: -5994, mAh: -163, CV: 19566, Max diff: 18473, Temp: 46523, CHG Reg: -2263240, J_Reg: 849671, Joule: 11328, 
CHG: 2, VM: 19717, VB: 19727, I_m: -6025, mAh: -165, CV: 19574, Max diff: 18473, Temp: 46546, CHG Reg: -2286877, J_Reg: 858799, Joule: 11450, 
CHG: 2, VM: 19724, VB: 19727, I_m: -6015, mAh: -167, CV: 19582, Max diff: 18473, Temp: 46593, CHG Reg: -2310515, J_Reg: 867903, Joule: 11572, 
CHG: 2, VM: 19733, VB: 19742, I_m: -6007, mAh: -168, CV: 19590, Max diff: 18096, Temp: 46593, CHG Reg: -2334226, J_Reg: 877011, Joule: 11693, 
CHG: 2, VM: 19741, VB: 19742, I_m: -6005, mAh: -170, CV: 19598, Max diff: 18096, Temp: 46632, CHG Reg: -2357866, J_Reg: 886151, Joule: 11815, 
CHG: 2, VM: 19751, VB: 19760, I_m: -5988, mAh: -172, CV: 19606, Max diff: 18473, Temp: 46632, CHG Reg: -2381577, J_Reg: 895266, Joule: 11936, 
CHG: 2, VM: 19756, VB: 19760, I_m: -6024, mAh: -173, CV: 19614, Max diff: 18473, Temp: 46656, CHG Reg: -2405215, J_Reg: 904413, Joule: 12058, 
CHG: 2, VM: 19765, VB: 19777, I_m: -6027, mAh: -175, CV: 19630, Max diff: 18096, Temp: 46695, CHG Reg: -2428852, J_Reg: 913535, Joule: 12180, 
CHG: 2, VM: 19774, VB: 19777, I_m: -6010, mAh: -177, CV: 19638, Max diff: 18096, Temp: 46726, CHG Reg: -2452563, J_Reg: 922662, Joule: 12302, 
CHG: 2, VM: 19783, VB: 19792, I_m: -5990, mAh: -179, CV: 19630, Max diff: 18473, Temp: 46765, CHG Reg: -2476199, J_Reg: 931819, Joule: 12424, 
CHG: 2, VM: 19787, VB: 19792, I_m: -6007, mAh: -180, CV: 19638, Max diff: 18473, Temp: 46804, CHG Reg: -2499912, J_Reg: 940954, Joule: 12546, 
CHG: 2, VM: 19798, VB: 19809, I_m: -6008, mAh: -182, CV: 19663, Max diff: 19227, Temp: 46843, CHG Reg: -2523550, J_Reg: 950118, Joule: 12668, 
CHG: 2, VM: 19804, VB: 19809, I_m: -6014, mAh: -184, CV: 19663, Max diff: 19227, Temp: 46859, CHG Reg: -2547186, J_Reg: 959258, Joule: 12790, 
CHG: 2, VM: 19812, VB: 19819, I_m: -5998, mAh: -185, CV: 19671, Max diff: 19981, Temp: 46867, CHG Reg: -2570894, J_Reg: 968401, Joule: 12912, 
CHG: 2, VM: 19820, VB: 19819, I_m: -5988, mAh: -187, CV: 19679, Max diff: 19981, Temp: 46890, CHG Reg: -2594530, J_Reg: 977576, Joule: 13034, 
CHG: 2, VM: 19825, VB: 19839, I_m: -6003, mAh: -189, CV: 19679, Max diff: 18473, Temp: 46921, CHG Reg: -2618241, J_Reg: 986727, Joule: 13156, 
CHG: 2, VM: 19832, VB: 19839, I_m: -5992, mAh: -191, CV: 19695, Max diff: 18473, Temp: 46929, CHG Reg: -2641880, J_Reg: 995910, Joule: 13278, 
CHG: 2, VM: 19843, VB: 19854, I_m: -6001, mAh: -192, CV: 19695, Max diff: 18473, Temp: 46968, CHG Reg: -2665591, J_Reg: 1005068, Joule: 13400, 
CHG: 2, VM: 19851, VB: 19854, I_m: -6006, mAh: -194, CV: 19711, Max diff: 18473, Temp: 46984, CHG Reg: -2689227, J_Reg: 1014257, Joule: 13523, 
CHG: 2, VM: 19855, VB: 19869, I_m: -6001, mAh: -196, CV: 19719, Max diff: 18473, Temp: 47007, CHG Reg: -2712866, J_Reg: 1023422, Joule: 13645, 
CHG: 2, VM: 19862, VB: 19869, I_m: -6000, mAh: -197, CV: 19719, Max diff: 18473, Temp: 47023, CHG Reg: -2736577, J_Reg: 1032590, Joule: 13767, 
CHG: 2, VM: 19869, VB: 19882, I_m: -5984, mAh: -199, CV: 19719, Max diff: 18850, Temp: 47046, CHG Reg: -2760215, J_Reg: 1041790, Joule: 13890, 
CHG: 2, VM: 19877, VB: 19882, I_m: -6019, mAh: -201, CV: 19735, Max diff: 18850, Temp: 47062, CHG Reg: -2783924, J_Reg: 1050964, Joule: 14012, 
